date,race,rider,rank,team
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Franco_Pellizotti,58,Bahrain_Merida_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Davide_Pacchiardo,59,GM_Europa_Ovini_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Matteo_Busato,60,Wilier_Triestina_Selle_Italia_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Alberto_Bettiol,61,Cannondale_Drapac_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Alan_Marangoni,62,Nippo_Vini_Fantini_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Javier_Megias,63,Team_Novo_Nordisk_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Ettore_Carlini,64,d_Amico_Utensilnord_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Simone_Ravanelli,65,Unieuro_Trevigiani_Hemus_1896_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Andreas_Schillinger,66,Bora_Hansgrohe_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Nicola_Boem,67,Bardiani_CSF_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Luca_Wackermann,68,Bardiani_CSF_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Aaron_Gate,26,Aqua_Blue_Sport_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Frederik_Backaert,27,Wanty_Groupe_Gobert_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Maxime_Farazijn,28,Sport_Vlaanderen_Baloise_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Floris_Gerts,29,BMC_Racing_Team_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Martin_Elmiger,30,BMC_Racing_Team_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Stijn_Devolder,31,Verandas_Willems_Crelan_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Maximilian_Schachmann,32,Quick_Step_Floors_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Remi_Cavagna,33,Quick_Step_Floors_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Franck_Bonnamour,34,Fortuneo_Vital_Concept_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Andrea_Pasqualon,35,Wanty_Groupe_Gobert_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Frederik_Frison,36,Lotto_Soudal_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Arnaud_Courteille,37,FDJ_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Wesley_Kreder,38,Wanty_Groupe_Gobert_2017
05-03-2017, 2017   »   1st Dwars door West-Vlaanderen Johan Museeuw Classic  (1.1),Victor_Campenaerts,39,Team_LottoNL_Jumbo_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),nbcoureurs,131,all
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Rok_Korosec,1,Amplatz_-_BMC_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Filippo_Fortin,2,Tirol_Cycling_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Alex_Frame,3,JLT_Condor_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Michael_Carbel,4,Team_Veloconcept_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Ziga_Jerman,5,ROG_Ljubljana_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Alois_Kankovsky,6,Elkov_Author_Cycling_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Konrad_Gesner,7,Rad-Net_Rose_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Aske_Vorre_Louring,8,Team_Giant_Castelli_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Robert_Kessler,10,LKT_Team_Brandenburg_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Ivan_Balykin,11,Torku_Sekerspor_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Josip_Rumac,12,Synergy_Baku_Cycling_Project_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Guillaume_Van_Keirsbulck,1,Wanty_Groupe_Gobert_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Alex_Kirsch,2,WB_Veranclassic_Aqua_Protect_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Iljo_Keisse,3,Quick_Step_Floors_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Florian_Senechal,4,"Cofidis,_Solutions_Credits_2017"
01-03-2017, 2017   »   Le Samyn  (1.1),Frederik_Backaert,5,Wanty_Groupe_Gobert_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Jesper_Asselman,6,Roompot_Nederlandse_Loterijn_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Frederik_Frison,7,Lotto_Soudal_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Jos_Van_Emden,8,Team_LottoNL_Jumbo_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Bert_Van_Lerberghe,9,Sport_Vlaanderen_Baloise_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Maximilian_Schachmann,10,Quick_Step_Floors_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Hugo_Hofstetter,11,"Cofidis,_Solutions_Credits_2017"
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),nbcoureurs,92,all
26-02-2017, 2017   »   GP Izola  (1.2),nbcoureurs,1005,all
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Matej_Mugerli,1,Amplatz_-_BMC_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Russell_Downing,2,JLT_Condor_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Ian_Bibby,3,JLT_Condor_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Davide_Mucelli,4,Meridiana_Kamen_Team_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Alex_Frame,5,JLT_Condor_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Ivan_Balykin,6,Torku_Sekerspor_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Jiri_Polnicky,7,Elkov_Author_Cycling_Team_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Nils_Eekhoff,8,Development_Team_Sunweb_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Josip_Rumac,9,Synergy_Baku_Cycling_Project_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Gian_Friesecke,10,Team_Vorarlberg_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Luca_Chirico,11,Torku_Sekerspor_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Franck_Bonnamour,70,Fortuneo_Vital_Concept_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Preben_Van_Hecke,71,Sport_Vlaanderen_Baloise_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Ben_Perry,72,Israel_Cycling_Academy _2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Anton_Vorobyev,73,Gazprom_RusVelo_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Erik_Baska,74,Bora_Hansgrohe_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Oscar_Riesebeek,75,Roompot_Nederlandse_Loterijn_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Tom_Bohli,76,BMC_Racing_Team_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Kilian_Frankiny,77,BMC_Racing_Team_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Maxim_Belkov,78,Team_Katusha_Alpecin_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Guy_Sagiv,79,Israel_Cycling_Academy _2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Huub_Duijn,80,Verandas_Willems_Crelan_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Gerry_Druyts,81,Pauwels_sauzen_Vastgoedservice_Continental_Team_20
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Michiel_Dieleman,82,Cibel_-_Cebon_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Miguel_Eduardo_Florez,69,Wilier_Triestina_Selle_Italia_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Davide_Orrico,70,Sangemini-MGKvis_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),niccolo_Salvietti,71,Sangemini-MGKvis_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Rudiger_Selig,72,Bora_Hansgrohe_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),nils_Politt,73,Team_Katusha_Alpecin_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Michael_Schwarzmann,74,Bora_Hansgrohe_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Matteo_Rotondi,75,GM_Europa_Ovini_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Zahiri_Abderrahim,76,Unieuro_Trevigiani_Hemus_1896_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Marco_Molteni,77,Unieuro_Trevigiani_Hemus_1896_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Dylan_Van_Baarle,78,Cannondale_Drapac_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Carlos_Barbero,79,Movistar_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Toms_Skujins,80,Cannondale_Drapac_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Alex_Howes,81,Cannondale_Drapac_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Alessandro_Tonelli,82,Bardiani_CSF_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Peter_Sagan,1,Bora_Hansgrohe_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Jasper_Stuyven,2,Trek_Segafredo_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Luke_Rowe,3,Team_Sky_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Tiesj_Benoot,4,Lotto_Soudal_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Matteo_Trentin,5,Quick_Step_Floors_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Arnaud_Demare,6,FDJ_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Greg_Van_Avermaet,7,BMC_Racing_Team_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Oliver_naesen,8,AG2R_La_Mondiale_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Zdenek_Stybar,9,Quick_Step_Floors_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Davide_Mucelli,13,Meridiana_Kamen_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Bruno_Maltar,14,Meridiana_Kamen_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Ismail_Iliasov,15,Synergy_Baku_Cycling_Project_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Gian_Friesecke,16,Team_Vorarlberg_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Tadej_Pogacar,17,ROG_Ljubljana_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Jan_Stohr,18,CK_Pribram_Fany_Gastro_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Nils_Eekhoff,19,Development_Team_Sunweb_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Kasper_Asgreen,20,Team_Veloconcept_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Ryu_Suzuki,21,Bridgestone_Anchor_Cycling_Team_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Carl_Soballa,25,LKT_Team_Brandenburg_2017
01-03-2017, 2017   »   5th Trofej Umag - Umag Trophy (1.2),Rasmus_Guldhammer,26,Team_Veloconcept_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Jelle_Mannaerts,12,Tarteletto_Isorex_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Olivier_Pardini,13,WB_Veranclassic_Aqua_Protect_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Remi_Cavagna,14,Quick_Step_Floors_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Benoit_Jarrier,15,Fortuneo_Vital_Concept_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Sebastien_Delfosse,16,WB_Veranclassic_Aqua_Protect_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Maarten_Wynants,17,Team_LottoNL_Jumbo_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Jens_Debusschere,18,Lotto_Soudal_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Dimitri_Claeys,19,"Cofidis,_Solutions_Credits_2017"
01-03-2017, 2017   »   Le Samyn  (1.1),Joeri_Calleeuw,20,Roubaix_Lille_Metropole_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Taco_Van_Der_Hoorn,21,Roompot_Nederlandse_Loterijn_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Daniel_Turek,22,Israel_Cycling_Academy _2017
01-03-2017, 2017   »   Le Samyn  (1.1),Florian_Vachon,23,Fortuneo_Vital_Concept_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Jasper_De_Buyst,24,Lotto_Soudal_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Boris_Vallee,25,Fortuneo_Vital_Concept_2017
01-03-2017, 2017   »   Le Samyn  (1.1),Wesley_Kreder,26,Wanty_Groupe_Gobert_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Sebastien_Delfosse,1,WB_Veranclassic_Aqua_Protect_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Arthur_Vichot,2,FDJ_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Jan_Bakelants,3,AG2R_La_Mondiale_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),David_Menut,4,HP_BTP_-_Auber93_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Anthony_Maldonado,5,HP_BTP_-_Auber93_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Francesco_Gavazzi,6,Androni_Giocattoli_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Romain_Hardy,7,Fortuneo_Vital_Concept_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Jonathan_Hivert,8,Direct_Energie_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Samuel_Dumoulin,9,AG2R_La_Mondiale_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Alo_Jakin,10,HP_BTP_-_Auber93_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Jimmy_Raibaud,11,Equipe_Cycliste_Armee_de_Terre_2017
26-02-2017, 2017   »   Royal Bernard Drome Classic  (1.1),Julien_Simon,12,"Cofidis,_Solutions_Credits_2017"
26-02-2017, 2017   »   GP Izola  (1.2),Filippo_Fortin,1,Tirol_Cycling_Team_2017
26-02-2017, 2017   »   GP Izola  (1.2),Marko_Kump,2,UAE_Team_Emirates_2017
26-02-2017, 2017   »   GP Izola  (1.2),Matej_Mugerli,3,Amplatz_-_BMC_2017
26-02-2017, 2017   »   GP Izola  (1.2),Daniel_Viejo,4,Unieuro_Trevigiani_Hemus_1896_2017
26-02-2017, 2017   »   GP Izola  (1.2),Lukas_Schlemmer,5,Team_Felbermayr_-_Simplon_Wels__2017
26-02-2017, 2017   »   GP Izola  (1.2),Josip_Rumac,6,Synergy_Baku_Cycling_Project_2017
26-02-2017, 2017   »   GP Izola  (1.2),Stephan_Rabitsch,7,Team_Felbermayr_-_Simplon_Wels__2017
26-02-2017, 2017   »   GP Izola  (1.2),Gasper_Katrasnik,8,Adria_Mobil_2017
26-02-2017, 2017   »   GP Izola  (1.2),Paolo_Toto,9,Sangemini-MGKvis_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Gasper_Katrasnik,12,Adria_Mobil_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Marc_Goos,13,Development_Team_Sunweb_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Ziga_Jerman,14,ROG_Ljubljana_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Rasmus_Guldhammer,15,Team_Veloconcept_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Ryu_Suzuki,16,Bridgestone_Anchor_Cycling_Team_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Aske_Vorre_Louring,17,Team_Giant_Castelli_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Eryk_Laton,20,Team_Hurom_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Thomas_nybo_Riis,21,Team_Veloconcept_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Michael_Carbel,22,Team_Veloconcept_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Jarno_Mobach,23,Development_Team_Sunweb_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Clemens_Fankhauser,24,Tirol_Cycling_Team_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Marek_Canecky,25,Amplatz_-_BMC_2017
04-03-2017, 2017   »   15th Trofej Porec - Porec Trophy (1.2),Patrick_Haller,26,Rad-Net_Rose_Team_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Paul_Ourselin,83,Direct_Energie_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Seppe_Verschuere,84,Cibel_-_Cebon_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),niels_De_Rooze,85,Tarteletto_Isorex_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Florian_Vachon,86,Fortuneo_Vital_Concept_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Krists_neilands,87,Israel_Cycling_Academy _2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Hugo_Hofstetter,88,"Cofidis,_Solutions_Credits_2017"
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Jonas_Van_Genechten,89,"Cofidis,_Solutions_Credits_2017"
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Kenny_Dehaes,90,Wanty_Groupe_Gobert_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Sean_De_Bie,91,Lotto_Soudal_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Thomas_Sprengers,92,Sport_Vlaanderen_Baloise_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Vegard_Breen,93,Team_Joker_Icopal_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Edward_Planckaert,94,Sport_Vlaanderen_Baloise_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Martijn_Tusveld,95,Roompot_Nederlandse_Loterijn_2017
15-03-2017, 2017   »   72nd Danilith - Nokere Koerse  (1.HC),Robby_Cobbaert,96,Cibel_-_Cebon_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Mirco_Maestri,83,Bardiani_CSF_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Michele_Scartezzini,84,Sangemini-MGKvis_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Stefano_Pirazzi,85,Bardiani_CSF_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Manuel_Belletti,86,Wilier_Triestina_Selle_Italia_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Marco_Corradini,87,Italy_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Antonio_nibali,88,Bahrain_Merida_Pro_Cycling_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Maxim_Belkov,89,Team_Katusha_Alpecin_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Antonio_Pedrero,90,Movistar_Team_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Leonardo_Bonifazio,91,Italy_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),Marco_Marcato,92,UAE_Team_Emirates_2017
05-03-2017, 2017   »   40th GP Industria & Artigianato  (1.HC),nicola_Toffali,93,0711_cycling_2017
23-02-2017, 2017   »   2nd Tour Cycliste International La Provence  (2.1),nbcoureurs,119,all
26-02-2017, 2017   »   35th Volta ao Alentejo  (2.1),nbcoureurs,133,all
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Baptiste_Planckaert,10,Team_Katusha_Alpecin_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Jurgen_Roelandts,11,Lotto_Soudal_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Luke_Durbridge,12,ORICA_Scott_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Nikolas_Maes,13,Lotto_Soudal_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Ian_Stannard,14,Team_Sky_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Stefan_Kung,15,BMC_Racing_Team_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Silvan_Dillier,16,BMC_Racing_Team_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Jean_pierre_Drucker,17,BMC_Racing_Team_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Dylan_Groenewegen,18,Team_LottoNL_Jumbo_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Tom_Van_Asbroeck,19,Cannondale_Drapac_Pro_Cycling_Team_2017
26-02-2017, 2017   »   69th Kuurne-Bruxelles-Kuurne  (1.HC),Rudy_Barbier,20,AG2R_La_Mondiale_2017
25-02-2017, 2017   »   Classic Sud Ardèche - Souvenir Francis Delpech  (1.1),nbcoureurs,99,all
